0,8,80.31,14,5.36,1,1
720,33,87.92,145,16.19,20,1
721,3,99.5,8,5.63,1,0
722,13,95.5,47,7.36,7,0
723,2,31.25,23,7.09,3,0
724,14,78,49,7.45,6,1
725,8,149.26,20,6.25,5,0
726,17,99.92,64,10.13,8,1
727,1,150,8,20.88,1,0
728,24,94.27,99,8.4,9,0
729,4,99,19,5.79,4,0
730,6,53.6,18,15,2,0
731,3,243.33,12,34.42,1,0
732,17,88.02,40,11.84,3,1
733,17,83.41,40,5.75,5,0
734,6,157.85,22,7.95,4,0
735,4,134.25,6,5.83,2,0
736,76,61.41,367,7.13,40,1
737,15,80.29,39,7.18,8,0
738,10,114.25,28,14.93,3,0
739,12,88.46,30,10.33,4,0
740,11,49.6,25,6.44,5,0
741,12,61.87,28,7.61,5,0
742,360,41.3,1566,10.6,298,1
743,21,46.33,75,6.61,6,1
744,83,71.49,327,6.56,35,1
745,65,28.47,270,6.6,23,1
746,14,127.79,27,6.26,8,1
747,102,25.42,479,6.38,63,1
748,9,272.22,21,6.86,3,0
749,14,65.69,40,5.58,2,0
750,9,143.56,17,13.12,3,0
751,2,129.75,10,17,1,0
752,41,63.43,158,8.47,20,1
753,19,59.13,44,6.23,4,0
754,6,92.08,12,9.08,2,0
755,12,67.87,66,9.58,11,1
756,55,150.58,136,10.36,29,1
757,7,78.57,38,7.34,3,0
758,8,136.88,17,8.24,1,0
759,14,70.89,44,16.14,6,0
760,17,70.34,56,7.05,10,0
761,11,120,22,6.27,4,0
762,14,84.18,88,9.17,5,0
763,4,97.5,32,7.16,5,0
764,33,45.23,160,6.41,20,1
765,13,77.09,66,13.15,8,0
766,149,55.87,642,6.67,70,1
767,16,110.55,44,8.7,8,0
768,9,118.57,27,13.04,4,0
769,3,166.67,15,20,3,0
770,5,107.82,32,10.98,5,0
771,14,113.12,84,14.86,10,1
772,18,102.74,60,7,5,0
773,5,275.85,28,30.18,4,0
774,10,69.28,29,7.93,2,0
775,13,64.96,29,7.07,1,0
776,10,74.2,30,6.67,5,1
777,10,99.15,21,19.05,2,0
778,6,121.42,29,10.59,4,0
779,10,89.53,6,5,1,1
780,19,67.76,53,5.85,6,0
781,32,116.19,107,10.37,17,1
782,32,173.66,97,10.48,19,1
783,33,78.97,102,8.36,7,1
784,4,180,11,33.64,1,0
785,28,44.71,58,5.91,7,0
786,1,200,6,15.67,2,0
787,2,100,14,9.93,3,0
788,14,101.29,43,23.72,2,1
789,3,99.67,13,20.31,1,0
790,5,79.5,14,5.36,1,0
791,37,24.53,124,5.64,8,0
792,9,84.37,32,7.19,1,0
793,27,54.87,64,8.95,5,0
794,47,98.01,66,14.59,5,1
795,27,73.57,89,8.2,9,0
796,3,483.33,14,25.36,2,0
797,7,113.62,29,36.38,2,1
798,15,66.63,51,10.04,8,1
799,5,310,9,11,1,0
800,6,267.5,19,6.74,1,0
801,44,40.6,183,7.07,23,1
802,4,97.5,23,5.87,1,0
803,11,346.36,51,29.22,11,1
804,30,76.23,98,17.66,10,1
805,5,122.9,11,5.45,1,0
806,26,54.52,30,9.1,1,0
807,19,77.74,98,8.16,9,1
808,3,233.33,55,18.65,3,0
809,8,551.62,17,16.47,5,1
810,159,55.75,836,7.3,82,1
811,4,180,11,16.36,2,0
812,13,67.38,54,6.81,5,0
813,4,350,18,41.17,2,1
814,6,82.5,23,6.57,3,0
815,39,463.83,123,22.25,23,1
816,35,53.79,125,5.87,12,1
817,3,109.75,18,11.39,1,0
818,13,78.85,37,6.08,4,0
819,1,250,6,13.33,1,1
820,86,29.23,292,6.71,40,1
821,7,231.87,22,18.64,2,0
822,28,111.93,73,6.03,6,1
823,136,41.77,589,6.62,56,1
824,9,78.83,29,9.66,4,0
825,14,51.5,32,6.06,4,0
826,5,260,14,19.57,3,0
827,6,341.25,25,12,5,0
828,54,51.72,263,6.62,25,1
829,7,164.29,21,15.19,1,0
830,10,92,18,6.39,3,1
831,10,49.7,31,7.26,4,1
832,7,142.36,4,4.75,1,0
833,23,46.83,74,5.84,9,0
834,2,99.38,9,28.83,1,0
835,50,55.5,168,5.77,9,1
836,10,159.61,23,6.96,4,0
837,11,225.76,41,28.32,8,1
838,28,84.97,95,7.04,13,0
839,42,323.77,50,24.42,6,1
840,68,36.71,269,7.81,9,1
841,6,86.25,42,17.83,5,0
842,9,111.11,23,5.13,3,1
843,7,98.43,19,10.21,1,0
844,8,77.81,19,6.32,5,0
845,7,140.41,16,6.88,3,0
846,3,114.62,9,5.56,1,0
847,22,76.33,69,6.75,8,0
848,35,104.85,130,8.53,17,1
849,2,90,7,7.14,1,0
850,16,76.38,136,9.85,12,1
851,10,75.9,31,9.23,4,0
852,16,56.38,105,5.52,7,0
853,83,134.39,270,9.29,41,1
854,25,38.92,96,7.86,6,0
855,5,109.9,12,10.83,2,0
856,58,17.96,106,6.08,16,0
857,18,63.55,36,7.08,4,0
858,15,72.67,24,15.42,2,0
859,33,40.35,119,6.5,12,0
860,12,91.42,37,10.88,6,0
861,28,128.31,44,8.51,2,1
862,60,51.24,193,6.41,12,1
863,138,17.43,279,6.4,26,1
864,10,244.7,32,8.58,4,0
865,9,59.22,36,7.64,6,0
866,127,304.65,338,26.76,87,1
867,3,185.71,10,5.5,1,0
868,18,146.07,58,13.53,11,0
869,4,61.85,13,7.54,1,0
870,59,184.8,147,11.98,28,1
871,3,166.67,16,44.97,1,0
872,19,142.97,92,11.32,13,1
873,2,99.5,6,29.92,1,0
874,66,20.27,201,6.64,11,1
875,25,657.26,63,27.51,8,1
876,6,196.76,20,8,2,0
877,4,176.24,15,35,1,0
878,36,40.83,118,6.53,13,0
879,2,800,7,15.14,1,0
880,10,80.7,34,10.09,2,0
881,49,80.89,149,15.59,20,1
882,45,44.24,145,6.5,15,1
883,4,112.5,6,19.5,1,0
884,2,99.5,25,12.64,2,0
885,29,52.41,63,6.19,5,0
886,24,125.42,76,6.25,7,0
887,5,98.7,10,5.6,1,0
888,2,65,7,5.71,1,0
889,37,47.94,114,12.68,15,1
890,6,76.4,61,12.79,10,0
891,8,130.9,26,16.96,3,0
892,10,87,27,11.67,3,0
893,25,58.11,129,6.38,7,0
894,2,225.1,17,13.44,1,0
895,13,126.92,24,6.92,2,0
896,8,88.05,33,26.83,6,0
897,2,98.5,26,23.29,4,0
898,77,23.75,313,6.12,40,0
899,3,233.4,10,7.5,4,0
900,14,134.14,49,17.54,7,1
901,25,87.39,58,9.11,1,1
902,2,229.81,12,44,1,0
903,4,99.63,17,25.59,3,0
904,4,97.94,11,5.91,2,0
905,6,97.83,12,32.25,1,0
906,47,56.76,41,9,20,1
907,3,126.5,9,7,1,0
908,41,50.02,160,6.19,12,0
909,38,62.71,74,10.08,4,0
910,7,87.14,17,6.18,1,0
911,62,35.31,317,6.78,25,1
912,9,35.18,16,17.38,5,0
913,49,10.8,73,6.01,13,1
914,14,72.45,39,13.97,5,1
915,2,170,9,5.67,1,0
916,13,85.51,38,6.84,8,0
917,22,63.34,65,5.69,7,1
918,23,97.39,79,8.68,12,1
919,1,180,13,11.58,1,0
920,14,92.63,25,11.6,5,0
921,8,256.35,22,5.68,1,0
922,25,64.92,30,6.63,2,1
923,11,15.5,21,10.21,3,0
924,6,93.65,40,30.35,2,0
925,19,88.16,105,14.93,8,1
926,15,76.45,50,12.62,5,0
927,17,91.74,60,7.81,10,1
928,2,90,38,14.32,1,0
929,12,108.46,58,11.09,10,0
930,38,146.8,105,12.5,16,1
931,21,105.55,83,10.3,14,0
932,9,111.22,32,17.02,4,0
933,8,100.81,12,5.42,1,0
934,11,115.18,25,12.4,2,0
935,6,186.67,20,10.85,3,0
936,9,121.17,19,21.21,3,0
937,15,566.67,53,53.55,6,1
938,7,73.86,20,7.15,2,0
939,67,181.19,146,18.49,26,1
940,10,135,51,14.73,6,0
941,9,78.97,26,9.37,4,0
942,15,86.08,23,8.7,2,0
943,3,80,18,21.28,1,0
944,1,229.81,6,6.67,1,0
945,15,120.82,31,19.03,1,0
946,27,101.93,81,11.53,7,1
947,3,229.81,8,14.5,1,0
948,4,110.63,10,16.5,2,0
949,41,69.3,144,6.48,15,1
950,22,84.49,58,7.41,8,0
951,11,82.64,27,6.3,4,0
952,23,119.74,35,17.14,3,1
953,9,170.98,40,13.2,6,0
954,21,155.27,60,9.3,6,1
955,26,202.83,77,18.31,10,1
956,4,475,10,32.1,1,1
957,11,112.14,31,12.26,5,0
958,7,70.36,28,8.57,1,0
959,6,48.33,16,5.63,2,0
960,23,94.85,87,6.03,5,1
961,1,99.5,17,12.59,2,0
962,10,176.13,34,11.88,5,0
963,3,27.33,6,5.5,1,0
964,2,145.35,9,5.56,1,0
965,31,32.4,94,8.33,14,0
966,13,38.81,38,7.11,6,0
967,15,46.4,35,6,3,0
968,7,105.87,19,11.05,3,0
969,26,88,127,12.74,10,1
970,2,325.1,7,47.86,1,0
971,8,262.51,20,36.4,2,0
972,1,97.5,21,8.24,1,0
973,83,64.34,349,6.52,35,1
974,12,78.71,42,11.19,3,0
975,37,134.18,103,11.57,14,1
976,37,41.35,114,6.32,12,1
977,9,100.22,23,7.96,3,0
978,8,34.94,22,6.05,2,0
979,39,105.61,170,7.04,17,1
980,12,83.04,21,16.71,1,1
981,19,179.35,38,12.34,6,1
982,14,153.81,34,8.96,5,0
983,9,92.64,21,6.76,4,0
984,54,105.91,207,10.47,22,1
985,7,101.07,14,25,5,0
986,25,91.2,75,14.6,6,1
987,21,78.6,26,13,1,0
988,28,105.83,54,9.91,8,1
989,29,58.5,39,6.79,1,1
990,5,98.7,9,5.67,2,0
991,4,89.38,11,5.45,1,0
992,4,375.05,16,42.75,1,0
993,87,74.12,367,13.69,61,1
994,54,75.27,267,12.91,23,1
995,5,350,20,10.35,4,0
996,12,110.94,41,10.56,9,0
997,7,96.57,18,6.11,2,0
998,12,284.16,19,31.63,2,1
999,15,89.57,45,7.66,2,0
1000,23,148.04,63,14.75,10,1
1001,7,98.86,17,12.24,3,0
1002,2,139.75,7,5.71,1,0
1003,4,187.5,43,32.56,5,0
1004,2,100,4,6.25,1,0
1005,34,69.34,58,5.34,2,0
1006,81,344.78,201,12.02,39,1
1007,123,113.33,569,9.54,75,1
1008,6,153.25,21,15.14,1,0
1009,2,150,11,9.55,2,0
1010,7,118.86,20,18.55,5,0
1011,19,61.91,62,5.6,5,0
1012,14,138.46,48,4.6,4,0
1013,9,143.85,31,15.15,4,0
1014,14,110.84,26,7.35,5,0
1015,4,80.63,20,4.4,4,0
1016,4,97.5,8,6,2,0
1017,20,65.33,58,6.29,5,0
1018,67,153.92,265,12.17,41,1
1019,6,188.28,25,5.36,2,0
1020,15,119.7,58,16.34,11,1
1021,6,94.33,19,10,3,1
1022,5,127.3,6,10.17,1,0
1023,13,68.62,31,7.52,5,0
1024,17,70.85,59,5.95,1,0
1025,20,90.23,74,5.95,7,0
1026,66,103.5,217,9.62,37,1
1027,5,147.21,18,14.17,2,0
1028,5,69.4,10,4.5,1,0
1029,13,92.88,53,7.55,7,0
1030,112,93.3,530,6.64,62,1
1031,2,98.75,13,9.62,1,0
1032,8,131.81,30,29.4,4,0
1033,8,184.3,19,20,1,0
1034,38,530.03,60,10.5,2,1
1035,6,98.75,26,13.88,2,0
1036,14,134.89,34,9.65,6,0
1037,22,112.61,60,7.07,14,0
1038,6,75.25,11,5.45,1,0
1039,44,14.73,100,6.1,14,1
1040,8,213.76,23,32.17,3,0
1041,6,112.96,21,12.14,3,0
1042,8,171.07,39,19.23,4,0
1043,37,214.02,84,10.87,17,1
1044,3,126.7,11,6.82,1,0
1045,19,65.37,74,14.73,8,1
1046,5,97.5,24,8.33,1,0
1047,137,124.49,286,12.57,36,1
1048,7,106.93,38,7.32,4,0
1049,26,165.59,69,36.57,3,1
1050,6,65,21,5.95,3,0
1051,7,154.21,25,42.2,2,0
1052,5,188.28,19,40.68,2,0
1053,26,73.9,175,10.57,20,1
1054,9,122.04,22,19.95,2,0
1055,3,126.5,8,6.25,1,0
1056,21,227.93,14,20.5,1,1
1057,4,115,16,7.44,2,0
1058,9,105.56,22,10.23,2,1
1059,12,117.92,31,15.31,2,0
1060,32,86.22,120,8.09,8,1
1061,20,121.6,64,6.98,13,1
1062,4,201.24,20,23.75,3,0
1063,55,82.88,200,8.52,20,1
1064,9,87.11,26,6,6,1
1065,2,200,7,29.43,1,0
1066,4,145,15,6.67,2,0
1067,9,82.78,24,32.71,1,0
1068,5,97.5,11,6.82,1,0
1069,11,89.32,53,16.57,7,0
1070,17,78.98,51,5.78,5,1
1071,21,52.9,84,8.61,10,1
1072,5,109.9,16,5.31,1,0
1073,7,185.86,25,15.2,4,0
1074,2,98.5,5,27,2,0
1075,10,74.75,23,5.3,3,0
1076,13,84.19,39,5.64,5,0
1077,5,192,17,11.44,4,0
1078,57,34.95,151,6.34,7,0
1079,23,76.9,92,6.98,11,0
1080,10,84.2,18,7.22,5,0
1081,13,129.58,41,22.78,2,1
1082,8,490.08,25,29.4,4,1
1083,11,188.28,20,14,2,0
1084,15,21.05,75,8.56,7,0
1085,7,97.86,26,10,4,0
1086,5,360,29,23.93,1,0
1087,6,166.67,22,34.09,1,0
1088,7,321.91,25,18.6,2,0
1089,78,316.03,132,23.48,26,1
1090,3,153.17,10,4.8,1,0
1091,9,89.72,11,10,2,0
1092,6,80.83,16,6.75,1,0
1093,16,179.44,46,14.3,10,1
1094,8,100.31,29,9.14,4,0
1095,9,250.92,25,26.36,4,0
1096,7,153.41,154,19.58,12,1
1097,41,119.63,94,16.35,8,1
1098,67,21.21,205,5.96,37,1
1099,13,59.65,30,10.33,3,0
1100,2,275,8,35.13,1,0
1101,35,52.29,40,5.88,5,0
1102,17,133.93,49,23.71,6,1
1103,11,113.14,34,15.44,1,0
1104,9,109.61,31,9.02,1,0
1105,29,36.64,37,9.23,5,1
1106,15,65.3,82,6.85,12,1
1107,32,49.16,95,7.53,8,1
1108,9,89.89,21,6.67,4,0
1109,3,180,11,19.32,1,0
1110,4,362.8,9,11.33,2,0
1111,2,89.68,6,14.67,1,0
1112,12,54.75,24,6.04,2,0
1113,17,83.49,54,8.78,9,1
1114,38,102.81,271,12.55,37,1
1115,75,52.93,247,6.74,33,1
1116,9,393.84,30,29.83,2,1
1117,5,179.86,19,9.47,4,0
1118,16,62.69,35,8.83,3,0
1119,5,226,10,7,2,0
1120,2,450,13,36.85,1,0
1121,7,97.5,42,11.4,1,0
1122,17,48.71,70,15.93,6,0
1123,3,192.22,12,28.17,1,0
1124,79,48.58,360,7.81,18,1
1125,4,98,16,5.63,2,0
1126,11,123.9,37,15.7,1,1
1127,24,59.27,114,6.18,11,0
1128,9,60.44,27,10.37,3,0
1129,10,44.85,25,11.2,3,0
1130,29,66.07,101,7.22,15,1
1131,1,20,10,7.5,2,0
1132,16,63.69,42,10.33,13,0
1133,13,350.08,29,51.21,3,1
1134,10,108.46,26,5.77,5,0
1135,2,97.5,4,6.25,2,1
1136,20,109.08,36,6.25,5,1
1137,9,119.11,21,5.95,4,1
1138,13,68.92,37,9.32,4,0
1139,16,54.16,62,6.31,10,0
1140,6,157.08,26,6.92,3,0
1141,27,53.72,99,6.45,11,0
1142,9,93.61,24,10.42,4,0
1143,5,195.72,21,11.33,1,0
1144,6,185.05,16,17.31,4,0
1145,10,65.2,27,6.67,3,0
1146,5,56.6,16,6.56,3,0
1147,6,146.5,16,8.75,1,0
1148,15,55.89,57,6.54,10,0
1149,11,134.16,40,15.13,5,0
1150,6,98.5,23,22.15,6,0
1151,21,226.49,46,12.83,9,1
1152,11,113.45,16,12,1,0
1153,27,89.09,51,7.27,1,1
1154,4,91.6,17,16.18,4,0
1155,12,229.81,30,22.1,4,1
1156,3,332.36,6,18.17,1,0
1157,9,275.27,32,38.44,5,0
1158,6,97.5,19,17.89,3,0
1159,6,112.25,8,5.63,1,0
1160,20,34.53,63,6.75,19,0
1161,64,75.01,269,6.34,43,1
1162,7,50.29,21,4.57,1,0
1163,35,54.76,141,6.08,11,0
1164,3,283.4,9,21.11,1,0
1165,34,491.84,56,10.36,5,1
1166,3,300.37,21,24,3,0
1167,15,160.15,45,10.82,8,0
1168,8,338.11,21,27.33,4,0
1169,18,101.64,76,7.66,12,0
1170,8,272.45,21,15.48,5,0
1171,1,60,15,16.63,3,0
1172,8,274.69,31,6.13,5,1
1173,1,500,15,64.93,1,0
1174,16,75.25,41,5.8,7,0
1175,9,76.17,30,8.83,2,0
1176,14,79.57,51,22.59,6,0
1177,6,98.08,19,9.95,4,0
1178,9,85,34,12.94,5,0
1179,4,98.81,8,25.13,1,0
1180,8,69.19,18,6.11,5,0
1181,10,221.22,28,19.61,6,1
1182,1,160,12,20.42,2,0
1183,24,54.65,76,7.95,17,1
1184,16,180.84,39,25.36,6,1
1185,34,70.88,121,8.45,26,1
1186,16,99.17,47,9.12,7,0
1187,50,35.67,208,8.62,14,1
1188,37,70.14,77,8.38,10,1
1189,10,67.36,24,9.5,2,0
1190,9,54.78,21,5.71,3,0
1191,2,68.75,8,3.75,1,0
1192,17,272.57,28,11.68,2,1
1193,8,134.5,24,18.75,1,0
1194,9,455.56,29,12.52,2,1
1195,7,68.21,13,14.69,3,0
1196,11,93.7,23,17.17,6,0
1197,21,94.81,26,18.25,2,1
1198,26,33.1,91,8.65,11,0
1199,48,350.11,185,18,43,1
1200,11,111.5,34,11.16,5,0
1201,2,125.5,10,39.9,2,0
1202,11,84.91,22,5.68,3,0
1203,32,66.24,135,7.16,10,1
1204,30,88.48,129,8.33,19,1
1205,2,229.81,10,30.1,1,0
1206,85,66.93,301,6.28,32,1
1207,53,61.15,261,10.08,42,1
1208,21,307.4,73,25.1,6,1
1209,7,227.14,20,36.5,2,0
1210,22,89.27,36,8.4,2,0
1211,31,70,84,6,6,0
1212,8,118.63,22,5.32,5,1
1213,10,130.55,42,8.12,5,0
1214,46,92.14,177,16.28,25,1
1215,11,126.81,16,7.5,2,0
1216,20,200.02,18,11.94,2,1
1217,48,73.34,231,7.32,40,1
1218,115,24.94,526,7.05,59,1
1219,16,51.63,106,7.07,9,1
1220,17,130.71,43,13.4,6,0
1221,18,91.71,19,6.32,2,0
1222,1,65,19,15.21,1,0
1223,8,109.11,27,11.85,4,0
1224,42,69.44,163,6.53,18,1
1225,66,83.67,284,7.31,37,1
1226,4,139.25,8,11.25,1,0
1227,2,154.8,6,5.83,1,0
1228,8,93.94,17,5.88,2,0
1229,20,123.8,48,10.73,9,0
1230,21,97.88,37,5.81,3,0
1231,7,78.76,19,12,3,0
1232,5,150.4,15,14.33,2,0
1233,10,52,64,8.72,8,0
1234,15,22.77,13,6.46,1,0
1235,9,200.04,23,13.52,5,0
1236,3,200,35,34.09,1,0
1237,41,98.16,105,8.61,6,1
1238,6,341.67,17,20.12,2,1
1239,27,97.7,96,10.83,11,1
1240,199,43.81,799,7.46,68,1
1241,35,52.47,81,5.93,13,1
1242,6,194.21,27,19.96,4,0
1243,7,111.71,17,6,5,0
1244,10,82,14,5.21,1,0
1245,90,91.85,332,6.47,44,1
1246,26,113.88,77,15.1,10,1
1247,44,35.66,150,5.86,19,1
1248,6,138.4,16,6.06,2,0
1249,3,84.83,8,10,1,0
1250,11,60.15,40,7.6,6,0
1251,91,41.05,468,8.25,52,1
1252,7,102.73,30,5.5,1,0
1253,17,135.26,51,9.4,9,0
1254,16,63.47,60,8.03,9,0
1255,11,99.95,19,8.53,3,0
1256,26,56.23,74,10.31,7,0
1257,10,93.5,22,10.64,1,1
1258,6,116.5,21,29.38,1,1
1259,3,153.33,8,5.75,1,0
1260,15,176.73,45,19.68,8,0
1261,14,98.36,36,6.56,10,1
1262,51,87.88,183,9.43,21,1
1263,9,91.94,29,5.69,4,0
1264,49,51.32,224,8.26,19,1
1265,11,78.05,63,6.03,4,0
1266,24,83.2,87,14.01,2,1
1267,3,150,7,6.29,1,0
1268,2,102.43,17,8.41,1,0
1269,17,86.82,48,6.96,8,0
1270,9,88.66,26,11.92,5,0
1271,21,308.53,43,31.72,3,1
1272,4,93.63,2,12.5,1,1
1273,2,180,12,27.92,1,0
1274,10,109.15,42,53.5,3,0
1275,1,229.81,7,57.86,2,0
1276,4,89.38,10,6,3,0
1277,65,42.2,315,6.57,38,1
1278,20,98.55,26,9.21,2,0
1279,8,187.45,17,20.41,1,0
1280,12,83.93,18,6.39,3,1
1281,18,221.94,36,16.53,1,1
1282,8,118.38,20,17.48,2,0
1283,2,62.25,14,13.86,1,0
1284,4,133.83,9,5.56,1,0
1285,4,100.25,9,18.11,1,0
1286,7,101.54,31,16.27,6,0
1287,2,498.34,114,30.89,16,1
1288,13,103.92,32,5.91,4,0
1289,60,58.3,244,6.85,28,1
1290,19,69.6,84,10.81,8,0
1291,25,46.68,60,5.87,5,1
1292,3,74.67,42,10,4,0
1293,9,115.78,27,6.63,3,0
1294,5,77.04,18,13.39,2,0
1295,65,62.86,279,6.44,30,1
1296,27,82.71,87,15.36,6,1
1297,8,93.69,16,5.69,2,0
1298,25,62.06,121,6.58,9,1
1299,7,240.73,8,5.63,1,1
1300,19,110,126,19.79,18,1
1301,44,35.36,106,6.11,1,1
1302,4,90.23,17,17.59,1,0
1303,5,119,11,5.27,1,0
1304,26,96.09,55,7.35,8,1
1305,24,56.18,95,6.21,13,0
1306,53,74.42,161,7.58,18,1
1307,7,122.29,19,20.58,3,0
1308,16,86.28,43,6.28,5,0
1309,5,155.9,8,5.63,1,0
1310,22,308.25,81,15.48,9,1
1311,34,128.63,117,13.92,18,1
1312,28,41.09,129,5.84,13,1
1313,3,100.5,8,7.5,2,0
1314,43,66.9,208,9.15,17,1
1315,11,45,38,5.55,5,1
1316,2,130,12,10.17,1,0
1317,56,84.19,209,6.39,21,1
1318,25,70.34,105,6.37,11,1
1319,28,51.91,92,6.34,10,0
1320,6,258.33,19,32.42,1,0
1321,118,32.73,368,5.84,41,1
1322,14,45.93,43,6.05,6,0
1323,4,119.88,11,9.55,1,0
1324,11,98.5,36,6.42,4,0
1325,8,201.59,42,31.5,6,0
1326,2,130.5,16,42.56,1,0
1327,2,275,14,26.86,1,0
1328,31,38.9,122,6.09,22,0
1329,1,200,12,7.92,1,0
1330,11,116.07,13,5.38,1,0
1331,18,53.53,22,6.36,1,0
1332,31,60.76,113,5.73,12,1
1333,3,333.37,11,7.73,2,0
1334,14,84.54,31,5.81,4,0
1335,62,60.22,167,6.72,1,1
1336,28,63.7,47,17.45,1,0
1337,6,201.73,17,20,3,0
1338,31,45.74,130,5.77,13,0
1339,33,112.92,113,7.47,12,1
1340,16,50.38,49,10.4,5,0
1341,13,41.88,28,8.32,1,1
1342,47,48.82,156,6.79,21,1
1343,14,154.55,37,8.65,9,0
1344,7,96.07,40,15.28,5,0
1345,3,80,12,5.25,1,0
1346,28,115.98,56,12.34,8,1
1347,74,26.83,297,6.1,35,1
1348,9,111,21,12.05,4,0
1349,1,250,12,20,1,0
1350,4,79.38,6,5.83,2,0
1351,19,123.72,48,18.58,6,1
1352,101,79.94,329,11.91,36,1
1353,8,132.06,21,8.81,4,0
1354,5,79.21,13,6.15,3,0
1355,50,234.63,140,10.26,30,1
1356,78,13.88,192,6.01,17,1
1357,2,99.75,8,20,1,0
1358,6,92.08,17,5.29,1,0
1359,160,48.78,628,6.03,18,1
1360,4,144.28,7,5.14,2,0
1361,10,182.57,26,28.33,2,0
1362,12,89.38,28,5.36,1,0
1363,19,181.4,60,12.92,14,1
1364,1,97.5,9,5.56,1,0
1365,50,88.84,101,9.08,14,1
1366,24,79.77,62,6.79,13,0
1367,14,107.42,55,21.49,8,0
1368,6,112.25,17,22.74,2,0
1369,38,57.25,129,13.91,8,0
1370,34,24.03,64,5.47,5,1
1371,2,200,10,6,1,0
1372,50,32.09,212,5.97,19,0
1373,62,153.04,122,26.89,13,1
1374,22,56.94,219,7.97,23,1
1375,2,140.5,12,11.33,2,0
1376,8,147.5,22,6.82,4,0
1377,34,49.13,129,8.28,10,1
1378,120,17.84,413,8.78,46,1
1379,9,178.19,19,12.11,2,0
1380,3,156.9,11,26.82,1,0
1381,3,166.67,19,27.24,2,0
1382,8,173.62,21,9.19,5,0
1383,15,184.87,32,8.69,7,0
1384,5,174,13,17,1,0
1385,3,200.4,13,28.69,1,0
1386,27,56.96,101,5.73,8,0
1387,16,72.83,60,5.25,3,0
1388,3,116.67,8,11.25,2,1
1389,7,96.57,25,13.38,2,0
1390,7,83,17,6.18,4,0
1391,14,243.94,57,31.49,9,1
1392,18,92.36,70,6.79,11,0
1393,5,188.02,20,32.45,2,0
1394,6,41.67,18,6.11,4,0
1395,5,99.4,9,38.33,1,0
1396,54,137.92,105,15.4,8,1
1397,12,208.33,26,9,3,0
1398,10,75.65,23,5.87,4,0
1399,27,71.07,42,5.48,1,0
1400,13,75.46,25,7.52,2,0
1401,7,98.93,11,8.45,1,0
1402,2,175,10,10.6,2,0
1403,4,94.38,20,18.2,2,0
1404,7,72.14,22,9.45,3,0
1405,27,63.73,25,11.4,1,1
1406,10,109.35,31,29.19,4,0
1407,19,327.94,54,36.35,7,1
1408,9,145.51,20,20.35,2,0
1409,7,84.07,27,5.52,4,0
1410,68,49.8,307,6.21,31,1
1411,35,39.43,79,5.89,14,0
1412,24,67.22,71,9.69,5,0
1413,39,141.28,169,19.31,21,1
1414,7,72.14,24,5.83,4,0
1415,18,49.86,38,5.61,4,0
1416,3,98.83,16,4.69,1,0
1417,36,101.8,72,12.56,5,1
